Designator,Val,Package,Mid X,Mid Y,Rotation,Layer
"F2","~","Trace_Fuse",66.9900,50.3100,90.0000,bottom
"F3","~","Trace_Fuse",65.0600,50.3000,90.0000,bottom
"F4","~","Trace_Fuse",75.9700,11.8000,0.0000,top
"F5","~","Trace_Fuse",168.9300,5.8940,-90.0000,top
"U3","74AHCT1G32SE-7","SOT-353_SC-70-5",52.9500,77.9500,0.0000,top
